"CAD.Event.Number","Event.Clearance.Description","Call.Type","Priority","Initial.Call.Type","Final.Call.Type","Incident.Date","Blurred_Longitude","Blurred_Latitude","broad_category"
2014000069266,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-03-05,-122.27710074,47.63802564,"traffic"
2012000073659,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-03-10,-122.27783309,47.63455619,"traffic"
2022000332655,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2022-12-13,-122.28079374,47.63804489,"theft"
2023000254841,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2023-09-03,-122.27990956,47.63394658,"theft"
2011000313196,"DUPLICATED OR CANCELLED BY RADIO","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS PERSON, VEHICLE, OR INCIDENT",2011-09-22,-122.28082433,47.63574204,"suspicious"
2017000130597,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-04-14,-122.27852276,47.63456014,"traffic"
2010000235321,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-07-09,-122.27985981,47.63452937,"traffic"
2017000144564,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-04-25,-122.27710074,47.63802564,"traffic"
2014000082939,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-03-18,-122.27842684,47.63911041,"traffic"
2011000347011,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2011-10-24,-122.27964326,47.63583689,"traffic"
2019000137239,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-04-18,-122.27825757,47.63561762,"traffic"
2010000445122,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-12-28,-122.27710074,47.63802564,"traffic"
2015000071445,"ASSISTANCE RENDERED","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2015-03-03,-122.27825757,47.63561762,"disturbance"
2015000079236,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2015-03-10,-122.28082433,47.63574204,"traffic"
2014000207763,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",2,"TRESPASS","DISTURBANCE - OTHER",2014-06-28,-122.27854527,47.63275098,"suspicious"
2016000163909,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-05-11,-122.27708786,47.63910349,"traffic"
2011000285067,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - OTHER",2011-08-30,-122.27712949,47.63575825,"disturbance"
2015000088662,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2015-03-18,-122.28200948,47.63457954,"traffic"
2016000387864,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2016-10-26,-122.28046254,47.6341293,"theft"
2010000231107,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-07-06,-122.27985981,47.63452937,"traffic"
2010000258941,"REPORT WRITTEN (NO ARREST)","911",3,"HARAS - NO BIAS OR THREATS","ASSAULTS - HARASSMENT, THREATS",2010-07-27,-122.28046254,47.6341293,"disturbance"
2016000348461,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2016-09-25,-122.28046254,47.6341293,"theft"
2014000108872,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-04-09,-122.27710074,47.63802564,"traffic"
2023000272983,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2023-09-20,-122.27961593,47.63803852,"traffic"
2010000150244,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",3,"OBS - MENTAL - PERSON OR PICKUP/TRANSPORT","CRISIS COMPLAINT - GENERAL",2010-05-08,-122.27919598,47.63456684,"disturbance"
2016000089614,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-03-14,-122.27853031,47.63395709,"traffic"
2018000172364,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-05-14,-122.27711697,47.63666729,"traffic"
2011000125168,"ASSISTANCE RENDERED","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2011-04-19,-122.27904079,47.63695739,"suspicious"
2013000322464,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-09-05,-122.27985981,47.63452937,"traffic"
2019000336143,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",2,"TRESPASS","DISTURBANCE - OTHER",2019-09-08,-122.27902542,47.63509934,"suspicious"
2016000222224,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-06-22,-122.27715122,47.63394952,"traffic"
2011000272482,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",3,"DISTURBANCE","BROADCAST AND CLEAR BY RADIO",2011-08-19,-122.27710074,47.63802564,"disturbance"
2016000123673,"ASSISTANCE RENDERED","911",2,"ANIMAL - INJURED, DEAD HAZARD, OTHER","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2016-04-10,-122.27985981,47.63452937,"disturbance"
2019000278968,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-07-29,-122.27715122,47.63394952,"traffic"
2010000400150,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-11-16,-122.27710074,47.63802564,"traffic"
2023000189499,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",4,"FIREWORKS (NO HAZARD)","DISTURBANCE - OTHER",2023-07-05,-122.27712032,47.63638679,"disturbance"
2023000094919,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2023-04-08,-122.2821266,47.63337444,"traffic"
2024000109225,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2024-04-22,-122.28079374,47.63804489,"suspicious"
2021000049847,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2021-02-28,-122.27715122,47.63394952,"prop.dmg"
2011000254006,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2011-08-04,-122.27853031,47.63395709,"traffic"
2018000333002,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-09-06,-122.27853785,47.63335404,"traffic"
2020000180352,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-06-03,-122.27846051,47.63636327,"traffic"
2012000107454,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-04-09,-122.27715901,47.63334681,"traffic"
2019000402183,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"NUISANCE","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-10-28,-122.27710074,47.63802564,"disturbance"
2022000041930,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",2,"TRESPASS","PROWLER - TRESPASS",2022-02-18,-122.27964326,47.63583689,"suspicious"
2019000080105,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-03-05,-122.27710074,47.63802564,"traffic"
2010000257697,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-07-26,-122.27961594,47.63803852,"traffic"
2018000267395,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-07-20,-122.27715122,47.63394952,"traffic"
2014000225636,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-07-11,-122.27783309,47.63455619,"traffic"
2015000139274,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2015-04-28,-122.27964326,47.63583689,"traffic"
2018000045253,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-02-06,-122.28082433,47.63574204,"traffic"
2011000367394,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2011-11-11,-122.27712949,47.63575825,"disturbance"
2018000196380,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-05-31,-122.27853785,47.63335404,"traffic"
2013000203676,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-06-12,-122.27712031,47.63638679,"traffic"
2023000345560,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2023-12-01,-122.27902541,47.63509934,"suspicious"
2016000392104,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-10-29,-122.27961594,47.63803852,"traffic"
2014000221321,"REPORT WRITTEN (NO ARREST)","911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2014-07-08,-122.27854527,47.63275098,"theft"
2013000292763,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-08-14,-122.27990957,47.63394658,"traffic"
2017000067448,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-02-24,-122.27715122,47.63394952,"traffic"
2017000170832,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-05-15,-122.27715122,47.63394952,"traffic"
2017000406798,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-11-02,-122.27783309,47.63455619,"traffic"
2011000270514,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"PARKS VIOLATIONS/CITES (INCLUDES EXCLUSIONS)","MISCHIEF OR NUISANCE - GENERAL",2011-08-17,-122.2815785,47.63337181,"disturbance"
2020000008247,"RESPONDING UNIT(S) CANCELLED BY RADIO","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-01-07,-122.28046254,47.6341293,"traffic"
2014000254268,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-08-02,-122.27711259,47.63332629,"traffic"
2018000102358,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-03-22,-122.28082433,47.63574204,"traffic"
2011000402861,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2011-12-16,-122.27712031,47.63638679,"traffic"
2010000285811,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-08-16,-122.28046254,47.6341293,"traffic"
2015000163152,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2015-05-18,-122.27712031,47.63638679,"traffic"
2013000152042,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-05-06,-122.27715122,47.63394952,"traffic"
2015000444015,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",1,"OBS - FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCE - OTHER",2015-12-24,-122.27825757,47.63561762,"violence"
2019000028331,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-01-22,-122.27853785,47.63335404,"traffic"
2016000133524,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-04-18,-122.28119074,47.63457494,"traffic"
2015000318511,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2015-09-11,-122.27715122,47.63394952,"traffic"
2019000123112,"RESPONDING UNIT(S) CANCELLED BY RADIO","TELEPHONE OTHER, NOT 911",1,"DISTURBANCE","ASSIST OTHER AGENCY - COUNTY AGENCY",2019-04-07,-122.27845274,47.63695621,"disturbance"
2014000165013,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"HAZ - POTENTIAL THRT TO PHYS SAFETY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2014-05-26,-122.27985981,47.63452937,"suspicious"
2014000032114,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-01-29,-122.27710074,47.63802564,"traffic"
2013000331046,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-09-11,-122.2799167,47.63336126,"traffic"
2016000063312,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-02-22,-122.27853031,47.63395709,"traffic"
2015000088551,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2015-03-18,-122.27710074,47.63802564,"traffic"
2020000256488,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-09-02,-122.27985981,47.63452937,"traffic"
2016000117651,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-04-05,-122.27783309,47.63455619,"traffic"
2011000197963,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2011-06-20,-122.28079374,47.63804489,"traffic"
2016000229634,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-06-28,-122.27715122,47.63394952,"traffic"
2022000125710,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2022-05-19,-122.27711697,47.63666729,"traffic"
2010000083110,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2010-03-13,-122.27852276,47.63456014,"traffic"
2015000275958,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - OTHER",2015-08-09,-122.27825757,47.63561762,"disturbance"
2019000178993,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-05-18,-122.27715122,47.63394952,"traffic"
2011000329271,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2011-10-07,-122.2815785,47.63337181,"traffic"
2016000417167,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-11-18,-122.27715122,47.63394952,"traffic"
2018000224600,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2018-06-20,-122.27711259,47.63332629,"traffic"
2012000425204,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-12-13,-122.27713646,47.63515524,"traffic"
2012000140201,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-05-07,-122.27715122,47.63394952,"traffic"
2014000212345,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-07-01,-122.27783309,47.63455619,"traffic"
2016000197829,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-06-04,-122.27853031,47.63395709,"traffic"
2016000193341,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2016-06-01,-122.27715122,47.63394952,"traffic"
2013000256719,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-07-19,-122.27846051,47.63636327,"traffic"
2011000240664,"RESPONDING UNIT(S) CANCELLED BY RADIO","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2011-07-24,-122.27985981,47.63452937,"disturbance"
2021000187727,"ASSISTANCE RENDERED","911",3,"ANIMAL - INJURED, DEAD HAZARD, OTHER","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2021-07-23,-122.27960302,47.63911648,"disturbance"
2014000068389,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-03-05,-122.27712031,47.63638679,"traffic"
2011000373554,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2011-11-18,-122.2815785,47.63337181,"disturbance"
2012000272318,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2012-08-16,-122.2799167,47.63336126,"traffic"
2013000138111,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2013-04-25,-122.27825757,47.63561762,"traffic"
2012000130705,"ASSISTANCE RENDERED","911",4,"NOISE - GENERAL","DISTURBANCE - NOISE",2012-04-29,-122.27825757,47.63561762,"disturbance"
2021000153197,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE","PROPERTY DEST (DAMG)",2021-06-20,-122.28046254,47.6341293,"prop.dmg"
2019000330594,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-09-04,-122.28119074,47.63457494,"traffic"
2017000197202,"NO POLICE ACTION POSSIBLE OR NECESSARY","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2017-06-02,-122.27710074,47.63802564,"traffic"
2014000070421,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2014-03-06,-122.27710074,47.63802564,"traffic"
